customer_id,customer,city,state,country,age
RP-198556,Ariana Peterson,Walla Walla,Washington,United States,77
RP-198557,Destiny Washington,Leeds,England,United Kingdom,38
RP-198558,Marco Garcia,Burlingame,California,United States,29
RP-198559,Angel Cooper,Solingen,Nordrhein-Westfalen,Germany,70
RR-193150,Alex Reed,Concord,California,United States,29
RR-193151,Billy Martin,London,England,United Kingdom,77
RR-193152,Colin Li,Malabar,New South Wales,Australia,49
RR-193153,Alan Cai,Paris,Seine (Paris),France,23
RR-193154,Anne Serrano,Perth,South Australia,Australia,70
RR-193155,Alejandro Luo,London,England,United Kingdom,51
RR-193156,George Kapoor,W. York,England,United Kingdom,55
RR-193157,Blake Barnes,Langford,British Columbia,Canada,41
RR-193158,Charles Cook,Woodburn,Oregon,United States,42
RR-193159,Latoya Sharma,Billericay,England,United Kingdom,80
RS-197650,Dwayne Dominguez,Bobigny,Seine Saint Denis,France,46
RS-197651,Adriana Smith,Coffs Harbour,New South Wales,Australia,60
RS-197652,Allison Richardson,Burbank,California,United States,63
RS-197653,Andrea Ramirez,San Carlos,California,United States,55
RS-197654,Allen Martinez,Orleans,Loiret,France,67
RS-197655,Heather Zhao,Wollongong,New South Wales,Australia,44
RS-197656,Jay Rodriguez,London,England,United Kingdom,30
RS-197657,Julian Griffin,Newton,British Columbia,Canada,27
RS-197658,Derrick Navarro,Berkeley,California,United States,69
RS-197659,Isabella Richardson,Torrance,California,United States,22
RS-198700,Carla Fernandez,Pantin,Seine Saint Denis,France,43
RS-198701,Brent Gao,Bellingham,Washington,United States,33
RS-198702,Brandon Powell,Redwood City,California,United States,55
RS-198703,Alexis Jones,Lebanon,Oregon,United States,34
RS-198704,Abigail Butler,Burien,Washington,United States,39
RS-198705,Arianna Sanchez,Werne,Nordrhein-Westfalen,Germany,74
RS-198706,Andrea Cox,Esher-Molesey,England,United Kingdom,38
RS-198707,Jason Ross,Chula Vista,California,United States,46
RS-198708,Abigail Washington,Port Macquarie,New South Wales,Australia,80
RS-198709,Julian Flores,Metchosin,British Columbia,Canada,58
SB-202901,David Johnson,Saint-Denis,Seine Saint Denis,France,49
SB-202902,Willie Huang,Rhodes,New South Wales,Australia,23
SB-202906,Alexandria Butler,Ingolstadt,Bayern,Germany,35
SB-202907,Amanda Turner,N. Vancouver,British Columbia,Canada,28
SB-202908,Casey Shen,York,England,United Kingdom,45
SC-200200,Marco Prasad,Cranbourne,Victoria,Australia,56
SC-200201,Isaiah Phillips,N. Vancouver,British Columbia,Canada,73
SC-200202,Mindy Chander,Braintree,Massachusetts,United States,45
SC-200203,Jaclyn Sun,Caloundra,Queensland,Australia,63
SC-200204,Connor Ross,Port Macquarie,New South Wales,Australia,66
SC-200205,Ashley Moore,Sedro Woolley,Washington,United States,51
SC-200206,Pedro Romero,Colma,California,United States,35
SC-200207,Gabriella Watson,Oregon City,Oregon,United States,26
SC-200208,Ann Mehta,Caloundra,Queensland,Australia,43
SC-200209,Chase Morgan,Spokane,Washington,United States,31
SC-200500,Chad Shan,Cliffside,British Columbia,Canada,19
SC-200501,Jay Chandra,Burlingame,California,United States,78
SC-200502,Mason Richardson,Novato,California,United States,21
SC-200503,Brandi Jiménez,Port Macquarie,New South Wales,Australia,49
SC-200504,Adriana Vance,Berlin,Nordrhein-Westfalen,Germany,46
SC-200505,Eddie Ruiz,Bonn,Hamburg,Germany,44
SC-200506,Alyssa Rogers,Beaverton,Oregon,United States,18
SC-200507,Jason Phillips,Beverly Hills,California,United States,18
SC-200508,Lawrence Hernandez,Beaverton,Oregon,United States,32
SC-200509,Bailey Carter,Langford,British Columbia,Canada,83
SC-200950,Jonathon Ortega,Colma,California,United States,24
SC-200951,Alexandra Gray,Lynnwood,Washington,United States,34
SC-200953,Deborah Deng,Seaford,Victoria,Australia,80
SC-200955,Sabrina Romero,Melton,Victoria,Australia,66
SC-200957,Lucas Martin,Cliffside,British Columbia,Canada,30
SC-200958,Candice Xu,Villeneuve-d'Ascq,Nord,France,77
SC-200959,Alexandria Foster,West Covina,California,United States,62
SC-203050,Emma Hughes,Lynnwood,Washington,United States,73
SC-203051,Gabriella Rivera,Hamburg,Hamburg,Germany,45
SC-203052,Clayton Gao,Versailles,Yveline,France,46
SC-203053,Ana Bryant,Villeneuve-d'Ascq,Nord,France,20
SC-203054,Brianna Peterson,Lake Oswego,Oregon,United States,37
SC-203055,Edgar Vance,Colombes,Hauts de Seine,France,76
SC-203056,Abigail Simmons,Downey,California,United States,22
SC-203057,Jeremiah Gonzales,Woodburn,Oregon,United States,56
SC-203058,Jaime Gomez,Metz,Moselle,France,30
SC-203059,Christian Anderson,Mill Valley,California,United States,79
SC-203800,Adam Washington,Langley,British Columbia,Canada,66
SC-203801,Dawn Jai,Frankfurt am Main,Saarland,Germany,81
SC-203802,Aaron Patterson,Royal Oak,British Columbia,Canada,22
SC-203803,Aidan Ross,Portland,Oregon,United States,43
SC-203804,Brent Zhu,Pantin,Seine Saint Denis,France,46
SC-203805,Aaron Scott,Sedro Woolley,Washington,United States,29
SC-203806,Alexia Butler,National City,California,United States,78
SC-203807,Anthony Lewis,Torrance,California,United States,60
SC-203808,Louis Zhang,Silverwater,New South Wales,Australia,34
SC-203809,Amanda Ramirez,Los Angeles,California,United States,61
SC-204400,Carson Hayes,Port Hammond,British Columbia,Canada,40
SC-204401,Bryan Murphy,Colma,California,United States,55
SC-204402,Logan Thompson,Spokane,Washington,United States,34
SC-204403,Jordyn Powell,Newton,British Columbia,Canada,43
SC-204404,Adriana Chandra,Frankfurt,Hessen,Germany,52
SC-204405,Amy Gao,East Brisbane,Queensland,Australia,39
SC-204406,Alejandro Cai,Bellflower,California,United States,67
SC-204408,Brett Prasad,Seaford,Victoria,Australia,64
SC-204409,Carrie Carlson,Hamburg,Hamburg,Germany,31
SC-207700,Dalton Walker,Drancy,Seine Saint Denis,France,37
SC-207701,Carmen Lopez,Lane Cove,New South Wales,Australia,33
SC-207702,Franklin Luo,Cliffside,British Columbia,Canada,40
SC-207703,Clinton Moreno,Paris,Seine (Paris),France,83
SC-207704,Cole Brooks,Newport Beach,California,United States,23
SC-207705,Colin Zeng,Burbank,California,United States,75
SC-207706,Gloria Sanz,Sèvres,Hauts de Seine,France,28
SC-207707,Caleb Young,Kassel,Hessen,Germany,72
SC-207708,Alexia Griffin,Saarlouis,Saarland,Germany,83
SC-207709,Melanie Washington,El Cajon,California,United States,69
SC-208000,Kevin Alexander,Concord,California,United States,35
SC-208001,Aaron Jai,Burbank,California,United States,62
SC-208002,Alexandra Evans,Royal Oak,British Columbia,Canada,81
SC-208003,Alberto Navarro,Coronado,California,United States,79
SC-208004,Douglas Sara,Suresnes,Hauts de Seine,France,59
SC-208005,Angel King,Torrance,California,United States,20
SC-208006,Janelle Martinez,Dunkerque,Nord,France,43
SC-208007,Alex Ramirez,Long Beach,California,United States,82
SC-208008,Marie Chandra,London,England,United Kingdom,27
SC-208009,Brianna Price,Long Beach,California,United States,37
SE-201100,Jessica Ross,Spring Valley,California,United States,42
SE-201101,Blake Edwards,Concord,California,United States,25
SE-201102,Chloe Perez,Yakima,Washington,United States,25
SE-201103,Bethany Yuan,Cloverdale,South Australia,Australia,19
SE-201104,Alicia Raji,Chehalis,Washington,United States,76
SE-201105,Brandon Gonzales,Redmond,Washington,United States,60
SE-201106,Arthur Garcia,Roissy en Brie,Seine et Marne,France,34
SE-201107,Alex Campbell,Oak Bay,British Columbia,Canada,59
SE-201108,Andrea Rusko,Pantin,Seine Saint Denis,France,65
SE-201109,Adriana Madan,Berlin,Hessen,Germany,65
SF-209651,Samuel Gonzalez,Spokane,Washington,United States,54
SF-209652,Austin Thompson,Stoke-on-Trent,England,United Kingdom,34
SF-209653,Johnathan Malhotra,Gloucestershire,England,United Kingdom,75
SF-209654,Nelson Ortega,Stoke-on-Trent,England,United Kingdom,59
SF-209655,Andy Jiménez,Boulogne-sur-Mer,Pas de Calais,France,45
SF-209656,Sierra Carter,San Diego,California,United States,70
SF-209657,Kelli Chande,North Sydney,New South Wales,Australia,67
SG-200800,Danny Suarez,Caloundra,Queensland,Australia,67
SG-200801,Andre Suri,Oxford,England,United Kingdom,51
SG-200802,Brandi Serrano,Bremerton,Washington,United States,80
SG-200803,Janet Gomez,Leipzig,Nordrhein-Westfalen,Germany,70
SG-200804,Mandy Zhou,Beverly Hills,California,United States,53
SG-200805,Albert Serrano,Cliffside,British Columbia,Canada,50
SG-200806,Andy Hernandez,Bellflower,California,United States,43
SG-200807,Allison Campbell,Lake Oswego,Oregon,United States,53
SG-200808,Beth Vazquez,Burbank,California,United States,71
SG-200809,Destiny Sanchez,Spring Valley,California,United States,36
SG-208900,Adriana Martinez,Neunkirchen,Saarland,Germany,67
SG-208901,Alyssa Price,Walla Walla,Washington,United States,33
SG-208902,Caitlin Kelly,Daly City,California,United States,76
SG-208903,Jaime She,Brisbane,Queensland,Australia,42
SG-208904,Cassidy Price,Lincoln Acres,California,United States,75
SG-208905,Brenda Mehta,Paris,Seine (Paris),France,22
SG-208906,Cameron Flores,Downey,California,United States,35
SG-208907,Jennifer Williams,Newcastle upon Tyne,England,United Kingdom,70
SG-208908,Dylan Anderson,San Gabriel,California,United States,80
SG-208909,Elijah Chen,Milwaukie,Oregon,United States,25
SH-199751,Adrienne Suarez,Cergy,Val d'Oise,France,43
SH-199752,Sean Green,Tacoma,Washington,United States,38
SH-199753,Brittany Long,Burien,Washington,United States,58
SH-199754,Alyssa Hall,Santa Monica,California,United States,47
SH-199755,Hailey Gray,West Covina,California,United States,28
SH-199756,Anna Moore,Cheltenham,England,United Kingdom,31
SH-199757,Cameron Lewis,Long Beach,California,United States,18
SH-199758,Kelli Zeng,Billericay,England,United Kingdom,72
SH-199759,Gerald Rubio,Frankfurt,Bayern,Germany,19
SH-203950,Ethan Coleman,Caloundra,Queensland,Australia,23
SH-203951,Alex Phillips,Milwaukie,Oregon,United States,48
SH-203952,Bethany Shen,Birmingham,England,United Kingdom,24
SH-203953,Ashley Diaz,Issaquah,Washington,United States,49
SH-203954,Alexandra Lopez,Woodburn,Oregon,United States,29
SH-203955,Lance Ortega,Geelong,Victoria,Australia,55
SH-203958,Caleb Alexander,Everett,Washington,United States,45
SH-203959,Garrett Gray,Saarlouis,Saarland,Germany,31
SH-206350,Alexandra Turner,Burlingame,California,United States,47
SH-206352,Carlos Evans,Hobart,Tasmania,Australia,28
SH-206353,Calvin Shan,Warrington,England,United Kingdom,40
SH-206354,Jeremiah Morris,Sedro Woolley,Washington,United States,48
SH-206355,Kristin Shan,Melton,Victoria,Australia,33
SH-206356,Destiny Walker,Royal Oak,British Columbia,Canada,66
SH-206357,Alvin Rai,Concord,California,United States,80
SH-206358,Alfredo Suarez,Hawthorne,Queensland,Australia,29
SH-206359,Ian Murphy,Redmond,Washington,United States,75
SJ-202150,Luke Russell,Palo Alto,California,United States,29
SJ-202151,Alex Nelson,Villeneuve-d'Ascq,Nord,France,69
SJ-202152,Haley Murphy,Burien,Washington,United States,21
SJ-202153,Adrian Cooper,Long Beach,California,United States,62
SJ-202154,Aaron Simmons,Lakewood,California,United States,55
SJ-202155,Anna White,San Diego,California,United States,68
SJ-202156,Alexandria Price,Bremerton,Washington,United States,76
SJ-202157,Cassandra Fernandez,Cloverdale,South Australia,Australia,36
SJ-202158,Austin Bryant,Portland,Oregon,United States,51
SJ-205000,Bryant Martinez,Oxon,England,United Kingdom,54
SJ-205001,Brandon Johnson,Woodland Hills,California,United States,74
SJ-205002,Noah Yang,Lemon Grove,California,United States,33
SJ-205003,Alexandra Parker,Grossmont,California,United States,41
SJ-205004,Andres Lal,Port Macquarie,New South Wales,Australia,71
SJ-205006,Meredith Subram,Rhodes,New South Wales,Australia,78
SJ-205007,Terrance Gonzalez,Duesseldorf,Hessen,Germany,51
SJ-205008,Adam Shan,Metz,Moselle,France,41
SJ-205009,Dalton Murphy,Oak Bay,British Columbia,Canada,77
SK-199900,Billy Romero,Melbourne,Victoria,Australia,80
SK-199901,Grace Lewis,Bellingham,Washington,United States,42
SK-199902,Brandi Ortega,Bellflower,California,United States,29
SK-199903,Emma Davis,Lebanon,Oregon,United States,76
SK-199904,Christian Butler,Victoria,British Columbia,Canada,45
SK-199905,David Rodriguez,Oakland,California,United States,53
SK-199906,Alan Guo,Suresnes,Hauts de Seine,France,63
SK-199907,Jan Cox,Solingen,Nordrhein-Westfalen,Germany,49
SK-199908,Angel Rogers,Kirkland,Washington,United States,74
SK-199909,Dustin She,Burien,Washington,United States,71
SM-200050,Benjamin Powell,Oregon City,Oregon,United States,75
SM-200051,Mario Raji,Reading,England,United Kingdom,82
SM-200052,David Russell,Westminster,British Columbia,Canada,58
SM-200053,Caleb Perez,Grossmont,California,United States,24
SM-200054,Christian Walker,Burlingame,California,United States,20
SM-200055,Jesse Sanders,Seattle,Washington,United States,74
SM-200057,Gabriella Adams,Kirkland,Washington,United States,70
SM-200058,Alyssa Kelly,San Gabriel,California,United States,74
SM-200059,Isabella Lee,Metchosin,British Columbia,Canada,79
SM-209050,Claudia Guo,Paris,Seine (Paris),France,39
SM-209051,Isaac Rivera,Marysville,Washington,United States,76
SM-209052,Jarrod Martinez,Warrington,England,United Kingdom,36
SM-209053,Steve Liu,Findon,South Australia,Australia,51
SM-209054,Arianna Foster,Burlingame,California,United States,34
SM-209055,Alvin Sharma,Rockhampton,Queensland,Australia,40
SM-209056,April Luo,Colma,California,United States,36
SM-209057,Brendan Raji,Geelong,Victoria,Australia,62
SM-209058,Faith Torres,Everett,Washington,United States,52
SM-209059,Evan Brooks,Vancouver,British Columbia,Canada,61
SM-209500,Andre Perez,London,England,United Kingdom,41
SM-209501,Colleen Beck,Burbank,California,United States,68
SM-209502,Dakota Wood,San Gabriel,California,United States,57
SM-209503,Danny Ramos,Melton,Victoria,Australia,70
SM-209504,Brendan Deng,Leeds,England,United Kingdom,33
SM-209505,Teresa Rubio,London,England,United Kingdom,31
SM-209506,Gabriel Russell,West Covina,California,United States,31
SM-209507,Laura Zheng,North Ryde,New South Wales,Australia,50
SM-209508,Bridget Xu,Berlin,Saarland,Germany,72
SM-209509,Gary Gutierrez,Newcastle,New South Wales,Australia,81
SO-203350,Beth Hernandez,Hervey Bay,Queensland,Australia,79
SO-203351,April Nath,Roncq,Nord,France,72
SO-203352,Blake Clark,Berkeley,California,United States,23
SO-203353,Ariana Stewart,Coffs Harbour,New South Wales,Australia,56
SO-203354,Ebony Raman,Liverpool,England,United Kingdom,27
SO-203355,Abigail Cook,Beaverton,Oregon,United States,48
SO-203356,Brianna Stewart,Warrington,England,United Kingdom,20
SO-203357,Latoya Raje,Paris,Seine (Paris),France,77
SO-203358,Benjamin Griffin,Long Beach,California,United States,78
SO-203359,Greg Carter,Tacoma,Washington,United States,71
SP-205450,Jonathan Wilson,Corvallis,Oregon,United States,28
SP-205451,Destiny Brooks,W. Linn,Oregon,United States,64
SP-205452,Carmen Chandra,South Melbourne,Victoria,Australia,38
SP-205455,Dominic Rodriguez,Lancaster,England,United Kingdom,34
SP-205456,Brandy Malhotra,Berlin,Hessen,Germany,45
SP-205457,Keith Raji,Burlingame,California,United States,18
SP-205458,James Mitchell,Saarlouis,Saarland,Germany,50
SP-205459,Andres Raje,Esher-Molesey,England,United Kingdom,43
SP-206201,Marie Sanchez,Springwood,New South Wales,Australia,38
SP-206202,Arthur Gutierrez,Gloucestershire,England,United Kingdom,80
SP-206203,Dylan Alexander,Burien,Washington,United States,74
SP-206204,Meghan Carlson,Suresnes,Hauts de Seine,France,24
SP-206205,Jared Sanders,Erlangen,Bayern,Germany,67
SP-206500,Julia Hall,Watford,England,United Kingdom,60
SP-206501,Joshua Walker,Lynnwood,Washington,United States,48
SP-206503,Marcus Thompson,Colma,California,United States,23
SP-206505,Ethan Russell,Portland,Oregon,United States,26
SP-206506,Christian Powell,York,England,United Kingdom,41
SP-206507,April Shen,Paris,Seine (Paris),France,67
SP-206508,Brett Subram,Beverly Hills,California,United States,43
SP-206509,Isaiah Green,Woodland Hills,California,United States,26
SR-204250,Clarence Yuan,Kirkby,England,United Kingdom,68
SR-204251,Alvin Wang,Stoke-on-Trent,England,United Kingdom,73
SR-204252,Bruce Moreno,Melton,Victoria,Australia,37
SR-204253,Clifford Garcia,Les Ulis,Essonne,France,78
SR-204254,Colin Cai,Bobigny,Seine Saint Denis,France,38
SR-204255,Ashlee Anand,Beverly Hills,California,United States,18
SR-204256,Amanda Hernandez,Spring Valley,California,United States,76
SR-204257,Brandi Gill,Paris,Seine (Paris),France,48
SR-204258,Carol Howard,Burien,Washington,United States,24
SR-204259,Arthur Van,Roubaix,Nord,France,19
SS-201400,Allison Cooper,Townsville,Queensland,Australia,29
SS-201401,Joanna Munoz,Orleans,Loiret,France,36
SS-201402,Cedric Zhou,Perth,South Australia,Australia,76
SS-201403,Danielle Cox,Renton,Washington,United States,80
SS-201404,Carlos Hernandez,Edmonds,Washington,United States,39
SS-201405,Angelica Coleman,Santa Monica,California,United States,62
SS-201406,Alejandro Zhou,London,England,United Kingdom,76
SS-201407,Erica Zheng,North Ryde,New South Wales,Australia,63
SS-201408,Aaron Griffin,Walla Walla,Washington,United States,49
